# Source: GENCODE
# Version: 43
# GenomeBuild: GRCh38
# URL: https://ftp.ebi.ac.uk/pub/databases/gencode/Gencode_human/release_43/gencode.v43.annotation.gtf.gz
# Assays:
# BiosampleAgnostic: True
# BiosampleTermName:
# BiosampleTermID:
# Metadata:
TSSChr	TSSStart	TSSEnd	GeneSymbol	GeneEnsemblID	GeneStrand
chr2	238060923	238060924	SCLY	ENSG00000132330	+
chr2	238100309	238100310	ESPNL	ENSG00000144488	+
chr2	238138721	238138722	KLHL30	ENSG00000168427	+
chr2	238159007	238159008	ERFE	ENSG00000178752	+
chr2	238203683	238203684	ILKAP	ENSG00000132323	-
chr2	238240124	238240125	HES6	ENSG00000144485	-
chr2	238288566	238288567	PER2	ENSG00000132326	-
chr2	238320543	238320544	TRAF3IP1	ENSG00000204104	+
chr2	238426927	238426928	ASB1	ENSG00000065802	+
chr2	238555499	238555500	LINC01107	ENSG00000225493	-
chr2	238848031	238848032	TWIST2	ENSG00000233608	+
chr2	238926269	238926270	LINC01940	ENSG00000227744	-
chr2	239400949	239400950	HDAC4	ENSG00000068024	-
chr2	240025402	240025403	NDUFA10	ENSG00000130414	-
chr2	240030429	240030430	OR6B2	ENSG00000182083	-
chr2	240046072	240046073	OR6B3	ENSG00000178586	-
chr2	240136347	240136348	COPS9	ENSG00000172428	-
chr2	240140656	240140657	OTOS	ENSG00000178602	-
chr2	240435697	240435698	GPC1	ENSG00000063660	+
chr2	240558021	240558022	ANKMY1	ENSG00000144504	-
chr2	240560053	240560054	DUSP28	ENSG00000188542	+
chr2	240568586	240568587	RNPEPL1	ENSG00000142327	+
chr2	240586715	240586716	CAPN10	ENSG00000142330	+
chr2	240605407	240605408	GPR35	ENSG00000178623	+
chr2	240682900	240682901	AQP12B	ENSG00000185176	-
chr2	240691844	240691845	AQP12A	ENSG00000184945	+
chr2	240820308	240820309	KIF1A	ENSG00000130294	-
chr2	240868744	240868745	AGXT	ENSG00000172482	+
chr2	240892038	240892039	C2orf54	ENSG00000172478	-
chr2	240998837	240998838	SNED1	ENSG00000162804	+
chr2	241102332	241102333	MTERF4	ENSG00000122085	-
chr2	241149504	241149505	PASK	ENSG00000115687	-
chr2	241149657	241149658	PPP1R7	ENSG00000115685	+
chr2	241188508	241188509	ANO7	ENSG00000146205	+
chr2	241272886	241272887	HDLBP	ENSG00000115677	-
chr2	241315860	241315861	SEPT2	ENSG00000168385	+
chr2	241356248	241356249	FARP2	ENSG00000006607	+
chr2	241508695	241508696	STK25	ENSG00000115694	-
chr2	241558730	241558731	BOK	ENSG00000176720	+
chr2	241637310	241637311	THAP4	ENSG00000176946	-
chr2	241637611	241637612	ATG4B	ENSG00000168397	+
chr2	241686968	241686969	DTYMK	ENSG00000168393	-
chr2	241702018	241702019	ING5	ENSG00000168395	+
chr2	241734578	241734579	D2HGDH	ENSG00000180902	+
chr2	241776824	241776825	GAL3ST2	ENSG00000154252	+
chr2	241810931	241810932	NEU4	ENSG00000204099	+
chr2	241858906	241858907	PDCD1	ENSG00000188389	-
chr2	241869733	241869734	RTP5	ENSG00000188011	+
chr2	241881362	241881363	LINC01237	ENSG00000233806	+
chr2	241970682	241970683	LINC01238	ENSG00000237940	+
chr3	23756	23757	LINC01986	ENSG00000223587	+
chr3	197341	197342	CHL1-AS2	ENSG00000224318	-
chr3	196595	196596	CHL1	ENSG00000134121	+
chr3	592104	592105	LINC01266	ENSG00000224957	+
chr3	1092657	1092658	CNTN6	ENSG00000134115	+
chr3	2144241	2144242	CNTN4-AS2	ENSG00000227588	-
chr3	2892214	2892215	CNTN4	ENSG00000144619	+
chr3	3110374	3110375	IL5RA	ENSG00000091181	-
chr3	3126915	3126916	TRNT1	ENSG00000072756	+
chr3	3179717	3179718	CRBN	ENSG00000113851	-
chr3	3799430	3799431	LRRN1	ENSG00000175928	+
chr3	4303303	4303304	SETMAR	ENSG00000170364	+
chr3	4467282	4467283	SUMF1	ENSG00000144455	-
chr3	4493347	4493348	ITPR1	ENSG00000150995	+
chr3	4751590	4751591	EGOT	ENSG00000235947	-
chr3	4979411	4979412	BHLHE40	ENSG00000134107	+
chr3	5122244	5122245	ARL8B	ENSG00000134108	+
chr3	5187673	5187674	EDEM1	ENSG00000134109	+
chr3	6805449	6805450	GRM7-AS3	ENSG00000226258	-
chr3	6861114	6861115	GRM7	ENSG00000196277	+
chr3	8501806	8501807	LMCD1	ENSG00000071282	+
chr3	8652078	8652079	SSUH2	ENSG00000125046	-
chr3	8733799	8733800	CAV3	ENSG00000182533	+
chr3	8769614	8769615	OXTR	ENSG00000180914	-
chr3	8963475	8963476	RAD18	ENSG00000070950	-
chr3	9249685	9249686	SRGAP3	ENSG00000196220	-
chr3	9363032	9363033	THUMPD3	ENSG00000134077	+
chr3	9397699	9397700	SETD5	ENSG00000168137	+
chr3	9553802	9553803	LHFPL4	ENSG00000156959	-
chr3	9649432	9649433	MTMR14	ENSG00000163719	+
chr3	9703825	9703826	CPNE9	ENSG00000144550	+
chr3	9731749	9731750	BRPF1	ENSG00000156983	+
chr3	9749943	9749944	OGG1	ENSG00000114026	+
chr3	9769984	9769985	CAMK1	ENSG00000134072	-
chr3	9793011	9793012	TADA3	ENSG00000171148	-
chr3	9792494	9792495	ARPC4	ENSG00000241553	+
chr3	9792547	9792548	ARPC4-TTLL3	ENSG00000250151	+
chr3	9809959	9809960	TTLL3	ENSG00000214021	+
chr3	9844018	9844019	RPUSD3	ENSG00000156990	-
chr3	9880254	9880255	CIDEC	ENSG00000187288	-
chr3	9890586	9890587	JAGN1	ENSG00000171135	+
chr3	9902827	9902828	IL17RE	ENSG00000163701	+
chr3	9917073	9917074	IL17RC	ENSG00000163702	+
chr3	9933840	9933841	CRELD1	ENSG00000163703	+
chr3	9952415	9952416	PRRT3	ENSG00000163704	-
chr3	10011248	10011249	EMC3	ENSG00000125037	-
chr3	10026386	10026387	FANCD2	ENSG00000144554	+
chr3	10108231	10108232	FANCD2OS	ENSG00000163705	-
chr3	10115648	10115649	BRK1	ENSG00000254999	+
chr3	10141634	10141635	VHL	ENSG00000134086	+
chr3	10164878	10164879	IRAK2	ENSG00000134070	+
chr3	10248492	10248493	TATDN2	ENSG00000157014	+
chr3	10292947	10292948	GHRL	ENSG00000157017	-
chr3	10321188	10321189	SEC13	ENSG00000157020	-
chr3	10505584	10505585	ATP2B2	ENSG00000157087	-
chr3	10764192	10764193	LINC00606	ENSG00000226567	-
chr3	10816199	10816200	SLC6A11	ENSG00000132164	+
chr3	10992733	10992734	SLC6A1	ENSG00000157103	+
chr3	11252698	11252699	HRH1	ENSG00000196639	+
chr3	11272323	11272324	ATG7	ENSG00000197548	+
chr3	11720768	11720769	VGLL4	ENSG00000144560	-
chr3	11846919	11846920	TAMM41	ENSG00000144559	-
chr3	12004359	12004360	SYN2	ENSG00000157152	+
chr3	12159351	12159352	TIMP4	ENSG00000157150	-
chr3	12287849	12287850	PPARG	ENSG00000132170	+
chr3	12484431	12484432	TSEN2	ENSG00000154743	+
chr3	12545464	12545465	MKRN2OS	ENSG00000225526	-
chr3	12557013	12557014	MKRN2	ENSG00000075975	+
chr3	12664201	12664202	RAF1	ENSG00000132155	-
chr3	12759309	12759310	TMEM40	ENSG00000088726	-
chr3	12796671	12796672	CAND2	ENSG00000144712	+
chr3	12841582	12841583	RPL32	ENSG00000144713	-
chr3	12885211	12885212	LINC02022	ENSG00000232746	-
chr3	12967698	12967699	IQSEC1	ENSG00000144711	-
chr3	13420319	13420320	NUP210	ENSG00000132182	-
chr3	13480214	13480215	HDAC11	ENSG00000163517	+
chr3	13549124	13549125	FBLN2	ENSG00000163520	+
chr3	13880121	13880122	WNT7A	ENSG00000154764	-
chr3	14124871	14124872	CHCHD4	ENSG00000163528	-
chr3	14124939	14124940	TMEM43	ENSG00000170876	+
chr3	14178672	14178673	XPC	ENSG00000154767	-
chr3	14178727	14178728	LSM3	ENSG00000170860	+
chr3	14352568	14352569	LINC01267	ENSG00000251576	-
chr3	14402575	14402576	SLC6A6	ENSG00000131389	+
chr3	14540343	14540344	GRIP2	ENSG00000144596	-
chr3	14651745	14651746	CCDC174	ENSG00000154781	+
chr3	14675098	14675099	C3orf20	ENSG00000131379	+
chr3	14811414	14811415	LINC02011	ENSG00000260902	-
chr3	14818961	14818962	FGD5	ENSG00000154783	+
chr3	14947583	14947584	NR2C2	ENSG00000177463	+
chr3	15065337	15065338	MRPS25	ENSG00000131368	-
chr3	15099157	15099158	RBSN	ENSG00000131381	-
chr3	15206225	15206226	CAPN7	ENSG00000131375	+
chr3	15332629	15332630	SH3BP5	ENSG00000131370	-
chr3	15427547	15427548	METTL6	ENSG00000206562	-
chr3	15427556	15427557	EAF1	ENSG00000144597	+
chr3	15521751	15521752	COLQ	ENSG00000206561	-
chr3	15601852	15601853	HACL1	ENSG00000131373	-
chr3	15601744	15601745	BTD	ENSG00000169814	+
chr3	15859546	15859547	ANKRD28	ENSG00000206560	-
chr3	16174676	16174677	GALNT15	ENSG00000131386	+
chr3	16264989	16264990	DPH3	ENSG00000154813	-
chr3	16265159	16265160	OXNAD1	ENSG00000154814	+
chr3	16513715	16513716	RFTN1	ENSG00000131378	-
chr3	16536317	16536318	LINC00690	ENSG00000233570	+
chr3	16605499	16605500	DAZL	ENSG00000092345	-
chr3	16933089	16933090	PLCL2	ENSG00000154822	+
chr3	17742739	17742740	TBC1D5	ENSG00000131374	-
chr3	18444863	18444864	SATB1	ENSG00000182568	-
chr3	18445236	18445237	SATB1-AS1	ENSG00000228956	+
chr3	19148524	19148525	KCNH8	ENSG00000183960	+
chr3	19934214	19934215	EFHB	ENSG00000163576	-
chr3	19947079	19947080	RAB5A	ENSG00000144566	+
chr3	20012273	20012274	PP2D1	ENSG00000183977	-
chr3	20040031	20040032	KAT2B	ENSG00000114166	+
chr3	20186233	20186234	SGO1	ENSG00000129810	-
chr3	20174285	20174286	SGO1-AS1	ENSG00000231304	+
chr3	21751324	21751325	ZNF385D	ENSG00000151789	-
chr3	21957138	21957139	ZNF385D-AS2	ENSG00000223351	+
chr3	23203292	23203293	UBE2E2	ENSG00000182247	+
chr3	23805892	23805893	UBE2E1	ENSG00000170142	+
chr3	23917046	23917047	NKIRAS1	ENSG00000197885	-
chr3	23916803	23916804	RPL15	ENSG00000174748	+
chr3	23945259	23945260	NR1D2	ENSG00000174738	+
chr3	24103247	24103248	LINC00691	ENSG00000224074	-
chr3	24494822	24494823	THRB	ENSG00000151090	-
chr3	24494086	24494087	THRB-AS1	ENSG00000228791	+
chr3	25428262	25428263	RARB	ENSG00000077092	+
chr3	25664372	25664373	TOP2B	ENSG00000077097	-
chr3	25783498	25783499	NGLY1	ENSG00000151092	-
chr3	25790071	25790072	OXSM	ENSG00000151093	+
chr3	25873695	25873696	LINC00692	ENSG00000230891	-
chr3	26622805	26622806	LRRC3B	ENSG00000179796	+
chr3	27369460	27369461	NEK10	ENSG00000163491	-
chr3	27484420	27484421	SLC4A7	ENSG00000033867	-
chr3	27722715	27722716	EOMES	ENSG00000163508	-
chr3	27834136	27834137	LINC01981	ENSG00000229243	-
chr3	28241632	28241633	CMC1	ENSG00000187118	+
chr3	28349127	28349128	AZI2	ENSG00000163512	-
chr3	28349148	28349149	ZCWPW2	ENSG00000206559	+
chr3	29281311	29281312	RBMS3	ENSG00000144642	+
chr3	30606501	30606502	TGFBR2	ENSG00000163513	+
chr3	30894661	30894662	GADL1	ENSG00000144644	-
chr3	31532500	31532501	STT3B	ENSG00000163527	+
chr3	31981850	31981851	OSBPL10	ENSG00000144645	-
chr3	31981773	31981774	ZNF860	ENSG00000197385	+
chr3	32106510	32106511	GPD1L	ENSG00000152642	+
chr3	32238678	32238679	CMTM8	ENSG00000170293	+
chr3	32391670	32391671	CMTM7	ENSG00000153551	+
chr3	32502911	32502912	CMTM6	ENSG00000091317	-
chr3	32570874	32570875	DYNC1LI1	ENSG00000144635	-
chr3	32685144	32685145	CNOT10	ENSG00000182973	+
chr3	32818017	32818018	TRIM71	ENSG00000206557	+
chr3	32951573	32951574	CCR4	ENSG00000183813	+
chr3	33097230	33097231	GLB1	ENSG00000170266	-
chr3	33096801	33096802	TMPPE	ENSG00000188167	-
chr3	33113957	33113958	CRTAP	ENSG00000170275	+
chr3	33219215	33219216	SUSD5	ENSG00000173705	-
chr3	33277441	33277442	FBXL2	ENSG00000153558	+
chr3	33440378	33440379	UBP1	ENSG00000153560	-
chr3	33718213	33718214	CLASP2	ENSG00000163539	-
chr3	33798570	33798571	PDCD6IP	ENSG00000170248	+
chr3	35679623	35679624	ARPP21	ENSG00000172995	+
chr3	36380486	36380487	STAC	ENSG00000144681	+
chr3	36739861	36739862	DCLK3	ENSG00000163673	-
chr3	36945057	36945058	TRANK1	ENSG00000168016	-
chr3	36993304	36993305	EPM2AIP1	ENSG00000178567	-
chr3	36993776	36993777	MLH1	ENSG00000076242	+
chr3	37176360	37176361	LRRFIP2	ENSG00000093167	-
chr3	37243190	37243191	GOLGA4	ENSG00000144674	+
chr3	37399476	37399477	C3orf35	ENSG00000198590	+
chr3	37452321	37452322	ITGA9	ENSG00000144668	+
chr3	37861780	37861781	ITGA9-AS1	ENSG00000235257	-
chr3	37862177	37862178	CTDSPL	ENSG00000144677	+
chr3	37993586	37993587	VILL	ENSG00000136059	+
chr3	38024787	38024788	PLCD1	ENSG00000187091	-
chr3	38039204	38039205	DLEC1	ENSG00000008226	+
chr3	38137242	38137243	ACAA1	ENSG00000060971	-
chr3	38138477	38138478	MYD88	ENSG00000172936	+
chr3	38165534	38165535	OXSR1	ENSG00000172939	+
chr3	38265806	38265807	SLC22A13	ENSG00000172940	+
chr3	38305935	38305936	SLC22A14	ENSG00000144671	+
chr3	38346759	38346760	XYLB	ENSG00000093217	+
chr3	38454298	38454299	ACVR2B	ENSG00000114739	+
chr3	38496271	38496272	EXOG	ENSG00000157036	+
chr3	38649672	38649673	SCN5A	ENSG00000183873	-
chr3	38794010	38794011	SCN10A	ENSG00000185313	-
chr3	38950561	38950562	SCN11A	ENSG00000168356	-
chr3	39051985	39051986	WDR48	ENSG00000114742	+
chr3	39107900	39107901	GORASP1	ENSG00000114745	-
chr3	39107660	39107661	TTC21A	ENSG00000168026	+
chr3	39153611	39153612	CSRNP1	ENSG00000144655	-
chr3	39192586	39192587	XIRP1	ENSG00000168334	-
chr3	39280036	39280037	CX3CR1	ENSG00000168329	-
chr3	39329705	39329706	CCR8	ENSG00000179934	+
chr3	39383323	39383324	SLC25A38	ENSG00000144659	+
chr3	39406688	39406689	RPSA	ENSG00000168028	+
chr3	39467572	39467573	MOBP	ENSG00000168314	+
chr3	39809659	39809660	MYRIP	ENSG00000170011	+
chr3	40309698	40309699	EIF1B-AS1	ENSG00000280739	-
chr3	40309681	40309682	EIF1B	ENSG00000114784	+
chr3	40387155	40387156	ENTPD3	ENSG00000168032	+
chr3	40457291	40457292	RPL14	ENSG00000188846	+
chr3	40477112	40477113	ZNF619	ENSG00000177873	+
chr3	40506038	40506039	ZNF620	ENSG00000177842	+
chr3	40524877	40524878	ZNF621	ENSG00000172888	+
chr3	41199450	41199451	CTNNB1	ENSG00000168036	+
chr3	41962440	41962441	ULK4	ENSG00000168038	-
chr3	42160168	42160169	TRAK1	ENSG00000182606	+
chr3	42266195	42266196	CCK	ENSG00000187094	-
chr3	42410602	42410603	LYZL4	ENSG00000157093	-
chr3	42502611	42502612	VIPR1	ENSG00000114812	+
chr3	42582028	42582029	SEC22C	ENSG00000093183	-
chr3	42581839	42581840	SS18L2	ENSG00000008324	+
chr3	42600654	42600655	NKTR	ENSG00000114857	+
chr3	42653683	42653684	ZBTB47	ENSG00000114853	+
chr3	42685518	42685519	KLHL40	ENSG00000157119	+
chr3	42702827	42702828	HHATL	ENSG00000010282	-
chr3	42773253	42773254	CCDC13	ENSG00000244607	-
chr3	42804535	42804536	HIGD1A	ENSG00000181061	-
chr3	42809471	42809472	ACKR2	ENSG00000144648	+
chr3	42876141	42876142	CYP8B1	ENSG00000180432	-
chr3	42905909	42905910	ZNF662	ENSG00000182983	+
chr3	42936341	42936342	KRBOX1	ENSG00000240747	+
chr3	42979266	42979267	FAM198A	ENSG00000144649	+
chr3	43106083	43106084	POMGNT2	ENSG00000144647	-
chr3	43286511	43286512	SNRK	ENSG00000163788	+
chr3	43622077	43622078	ANO10	ENSG00000160746	-
chr3	43690882	43690883	ABHD5	ENSG00000011198	+
chr3	44241885	44241886	TOPAZ1	ENSG00000173769	+
chr3	44338451	44338452	TCAIM	ENSG00000179152	+
chr3	44427921	44427922	LINC01988	ENSG00000283036	+
chr3	44477670	44477671	ZNF445	ENSG00000185219	-
chr3	44510640	44510641	ZNF852	ENSG00000178917	-
chr3	44555174	44555175	ZKSCAN7	ENSG00000196345	+
chr3	44584963	44584964	ZNF660	ENSG00000144792	+
chr3	44625018	44625019	ZNF197	ENSG00000186448	+
chr3	44648740	44648741	ZNF35	ENSG00000169981	+
chr3	44712642	44712643	ZNF502	ENSG00000196653	+
chr3	44729605	44729606	ZNF501	ENSG00000186446	+
chr3	44761681	44761682	KIAA1143	ENSG00000163807	-
chr3	44761716	44761717	KIF15	ENSG00000163808	+
chr3	44861908	44861909	TMEM42	ENSG00000169964	+
chr3	44874605	44874606	TGM4	ENSG00000163810	+
chr3	44976182	44976183	ZDHHC3	ENSG00000163812	-
chr3	44976248	44976249	EXOSC7	ENSG00000075914	+
chr3	45026266	45026267	CLEC3B	ENSG00000163815	+
chr3	45146422	45146423	CDCP1	ENSG00000163814	-
chr3	45226322	45226323	TMEM158	ENSG00000249992	-
chr3	45388582	45388583	LARS2	ENSG00000011376	+
chr3	45594830	45594831	LIMD1	ENSG00000144791	+
chr3	45689240	45689241	SACM1L	ENSG00000211456	+
chr3	45796543	45796544	SLC6A20	ENSG00000163817	-
chr3	45842158	45842159	LZTFL1	ENSG00000163818	-
chr3	45886503	45886504	CCR9	ENSG00000173585	+
chr3	45995824	45995825	FYCO1	ENSG00000163820	-
chr3	45943480	45943481	CXCR6	ENSG00000172215	+
chr3	46027487	46027488	XCR1	ENSG00000173578	-
chr3	46208341	46208342	CCR1	ENSG00000163823	-
chr3	46242380	46242381	CCR3	ENSG00000183625	+
chr3	46353743	46353744	CCR2	ENSG00000121807	+
chr3	46370141	46370142	CCR5	ENSG00000160791	+
chr3	46407229	46407230	CCRL2	ENSG00000121797	+
chr3	46465163	46465164	LTF	ENSG00000012223	-
chr3	46497994	46497995	RTP3	ENSG00000163825	+
chr3	46566550	46566551	LRRC2	ENSG00000163827	-
chr3	46577585	46577586	TDGF1	ENSG00000241186	+
chr3	46693713	46693714	ALS2CL	ENSG00000178038	-
chr3	46701332	46701333	TMIE	ENSG00000181585	+
chr3	46717883	46717884	PRSS50	ENSG00000283706	-
chr3	46744755	46744756	PRSS45	ENSG00000188086	-
chr3	46834095	46834096	PRSS42	ENSG00000178055	-
chr3	46863483	46863484	MYL3	ENSG00000160808	-
chr3	46877745	46877746	PTH1R	ENSG00000160801	+
chr3	46982010	46982011	CCDC12	ENSG00000160799	-
chr3	46979682	46979683	NBEAL2	ENSG00000160796	+
chr3	47163977	47163978	SETD2	ENSG00000181555	-
chr3	47282847	47282848	KIF9	ENSG00000088727	-
chr3	47282839	47282840	KLHL18	ENSG00000114648	+
chr3	47380981	47380982	PTPN23	ENSG00000076201	+
chr3	47475959	47475960	SCAP	ENSG00000114650	-
chr3	47513709	47513710	ELP6	ENSG00000163832	-
chr3	47578869	47578870	CSPG5	ENSG00000114646	-
chr3	47781915	47781916	SMARCC1	ENSG00000173473	-
chr3	47802908	47802909	DHX30	ENSG00000132153	+
chr3	48089279	48089280	MAP4	ENSG00000047849	-
chr3	48188311	48188312	CDC25A	ENSG00000164045	-
chr3	48223346	48223347	CAMP	ENSG00000164047	+
chr3	48241105	48241106	ZNF589	ENSG00000164048	+
chr3	48301411	48301412	NME6	ENSG00000172113	-
chr3	48328341	48328342	SPINK8	ENSG00000229453	-
chr3	48372218	48372219	FBXW12	ENSG00000164049	+
chr3	48429463	48429464	PLXNB1	ENSG00000164050	-
chr3	48440119	48440120	CCDC51	ENSG00000164051	-
chr3	48440237	48440238	TMA7	ENSG00000232112	+
chr3	48446709	48446710	ATRIP	ENSG00000164053	+
chr3	48465519	48465520	TREX1	ENSG00000213689	+
chr3	48504249	48504250	SHISA5	ENSG00000164054	-
chr3	48556923	48556924	PFKFB4	ENSG00000114268	-
chr3	48563768	48563769	UCN2	ENSG00000145040	-
chr3	48595160	48595161	COL7A1	ENSG00000114270	-
chr3	48609665	48609666	UQCRC1	ENSG00000010256	-
chr3	48621756	48621757	TMEM89	ENSG00000183396	-
chr3	48635493	48635494	SLC26A6	ENSG00000225697	-
chr3	48662915	48662916	CELSR3	ENSG00000008300	-
chr3	48685933	48685934	NCKIPSD	ENSG00000213672	-
chr3	48717278	48717279	IP6K2	ENSG00000068745	-
chr3	48847850	48847851	PRKAR2A	ENSG00000114302	-
chr3	48898993	48898994	SLC25A20	ENSG00000178537	-
chr3	48919385	48919386	ARIH2OS	ENSG00000221883	-
chr3	48918819	48918820	ARIH2	ENSG00000177479	+
chr3	48989907	48989908	P4HTM	ENSG00000178467	+
chr3	49007061	49007062	WDR6	ENSG00000178252	+
chr3	49018608	49018609	DALRD3	ENSG00000178149	-
chr3	49021640	49021641	NDUFAF3	ENSG00000178057	+
chr3	49029442	49029443	IMPDH2	ENSG00000178035	-
chr3	49094373	49094374	QRICH1	ENSG00000198218	-
chr3	49105129	49105130	QARS	ENSG00000172053	-
chr3	49120938	49120939	USP19	ENSG00000172046	-
chr3	49133166	49133167	LAMB2	ENSG00000172037	-
chr3	49166352	49166353	CCDC71	ENSG00000177352	-
chr3	49171584	49171585	KLHDC8B	ENSG00000185909	+
chr3	49191858	49191859	C3orf84	ENSG00000236980	-
chr3	49198427	49198428	CCDC36	ENSG00000173421	+
chr3	49277075	49277076	C3orf62	ENSG00000188315	-
chr3	49340103	49340104	USP4	ENSG00000114316	-
chr3	49412097	49412098	RHOA	ENSG00000067560	-
chr3	49412205	49412206	TCTA	ENSG00000145022	+
chr3	49422678	49422679	AMT	ENSG00000145020	-
chr3	49429324	49429325	NICN1	ENSG00000145029	-
chr3	49470131	49470132	DAG1	ENSG00000173402	+
chr3	49554366	49554367	BSN-AS2	ENSG00000226913	-
chr3	49554488	49554489	BSN	ENSG00000164061	+
chr3	49674001	49674002	APEH	ENSG00000164062	+
chr3	49688763	49688764	MST1	ENSG00000173531	-
chr3	49689498	49689499	RNF123	ENSG00000164068	+
chr3	49719805	49719806	AMIGO3	ENSG00000176020	-
chr3	49723974	49723975	GMPPB	ENSG00000173540	-
chr3	49786540	49786541	IP6K1	ENSG00000176095	-
chr3	49799835	49799836	CDHR4	ENSG00000187492	-
chr3	49803253	49803254	FAM212A	ENSG00000185614	+
chr3	49813958	49813959	UBA7	ENSG00000182179	-
chr3	49856559	49856560	TRAIP	ENSG00000183763	-
chr3	49870222	49870223	CAMKV	ENSG00000164076	-
chr3	49903637	49903638	MST1R	ENSG00000164078	-
chr3	49930012	49930013	MON1A	ENSG00000164077	-
chr3	49940043	49940044	RBM6	ENSG00000004534	+
chr3	50088907	50088908	RBM5	ENSG00000003756	+
chr3	50155410	50155411	SEMA3F	ENSG00000001617	+
chr3	50191609	50191610	GNAT1	ENSG00000114349	+
chr3	50205245	50205246	SLC38A3	ENSG00000188338	+
chr3	50236156	50236157	GNAI2	ENSG00000114353	+
chr3	50273118	50273119	SEMA3B	ENSG00000012171	+
chr3	50279026	50279027	LSMEM2	ENSG00000179564	+
chr3	50292595	50292596	IFRD2	ENSG00000214706	-
chr3	50299468	50299469	HYAL3	ENSG00000186792	-
chr3	50299421	50299422	NAT6	ENSG00000243477	-
chr3	50303601	50303602	HYAL1	ENSG00000114378	-
chr3	50322850	50322851	HYAL2	ENSG00000068001	-
chr3	50328238	50328239	TUSC2	ENSG00000114383	-
chr3	50340936	50340937	RASSF1	ENSG00000068028	-
chr3	50345746	50345747	ZMYND10	ENSG00000004838	-
chr3	50351055	50351056	NPRL2	ENSG00000114388	-
chr3	50350694	50350695	CYB561D2	ENSG00000114395	+
chr3	50359508	50359509	TMEM115	ENSG00000126062	-
chr3	50503597	50503598	CACNA2D2	ENSG00000007402	-
chr3	50567792	50567793	C3orf18	ENSG00000088543	-
chr3	50569151	50569152	HEMK1	ENSG00000114735	+
chr3	50611831	50611832	CISH	ENSG00000114737	-
chr3	50617130	50617131	MAPKAPK3	ENSG00000114738	+
chr3	50675240	50675241	DOCK3	ENSG00000088538	+
chr3	51385236	51385237	MANF	ENSG00000145050	+
chr3	51391267	51391268	RBM15B	ENSG00000259956	+
chr3	51500002	51500003	DCAF1	ENSG00000145041	-
chr3	51538682	51538683	RAD54L2	ENSG00000164080	+
chr3	51671174	51671175	TEX264	ENSG00000164081	+
chr3	51707032	51707033	GRM2	ENSG00000164082	+
chr3	51779187	51779188	IQCF6	ENSG00000214686	-
chr3	51826882	51826883	IQCF3	ENSG00000229972	+
chr3	51861628	51861629	IQCF2	ENSG00000184345	+
chr3	51875584	51875585	IQCF5	ENSG00000214681	-
chr3	51903370	51903371	IQCF1	ENSG00000173389	-
chr3	51941941	51941942	RRP9	ENSG00000114767	-
chr3	51942304	51942305	PARP3	ENSG00000041880	+
chr3	51955313	51955314	GPR62	ENSG00000180929	+
chr3	51967466	51967467	PCBP4	ENSG00000090097	-
chr3	51974630	51974631	ABHD14B	ENSG00000114779	-
chr3	51975025	51975026	ABHD14A	ENSG00000248487	+
chr3	51975025	51975026	ABHD14A-ACY1	ENSG00000114786	+
chr3	51983283	51983284	ACY1	ENSG00000243989	+
chr3	51995942	51995943	RPL29	ENSG00000162244	-
chr3	52056445	52056446	DUSP7	ENSG00000164086	-
chr3	52154690	52154691	POC1A	ENSG00000164087	-
chr3	52198082	52198083	ALAS1	ENSG00000023330	+
chr3	52226163	52226164	TLR9	ENSG00000239732	-
chr3	52239167	52239168	TWF2	ENSG00000247596	-
chr3	52245792	52245793	PPM1M	ENSG00000164088	+
chr3	52278643	52278644	WDR82	ENSG00000164091	-
chr3	52287819	52287820	GLYCTK	ENSG00000168237	+
chr3	52289733	52289734	GLYCTK-AS1	ENSG00000242797	-
